TNS Name,flux,flux_err,T_rise,T_rise_upper,T_rise_lower,T_fall,T_fall_upper,T_fall_lower,T_max,T_max_err,t_minus_half,t_minus_half_err,t_plus_half,t_plus_half_err,t_minus_five,t_plus_five
2021xfr,248.16905006629398,8.458731759616212,3.1191691678158637,0.37075036690778074,-0.37043608771976144,34.141652407516645,2.319267626090973,-2.534283713751762,59465.86588755816,0.9431318033416254,59457.04127972581,0.45411970899900217,59493.25146079464,1.1907289254942919,59447.600814443445,59574.80075783684
2021xbg,95.25601349552835,8.256105762325403,1.927884341912425,0.5153473339216272,-0.5213830550835488,14.964416247426733,2.885580487816055,-3.2896262101141467,59459.174542013985,1.3652243430643483,59454.21401497288,0.8041070382010282,59472.07125800788,1.7956064346016765,59447.560170821824,59511.50560186286
2021ylm,91.11568052321239,6.22910127382648,3.2395774095751144,0.6340901273050474,-0.7624606415630422,42.438301860100225,5.445619548687475,-5.898346078762273,59471.03901175412,1.7900199493633169,59461.31357094025,1.0799787608491083,59504.818608806614,2.509123450965987,59450.41867114414,59620.418476339335
2021yyk,188.55844711660984,7.537256595204598,3.413265552830244,0.4320457746434645,-0.400807790167899,25.161077935143453,2.1532809098035344,-2.2224837889642295,59479.26974984251,0.9293505799472616,59470.39655914144,0.6450098700622485,59500.64568538797,0.9649882701899855,59459.82147572372,59558.0973847027
2021zfx,138.34838810624962,9.14300174785266,1.5404649833431279,0.287932137748403,-0.23686195298879054,4.880699879039613,0.8060205109283496,-0.910462411863052,59479.062424933894,5.770960515132251,59475.66505871546,5.261604684439677,59485.43669596169,1.2229190093238982,59471.503794661665,59496.53295867368
2021zju,585.9031099783407,7.206762376313123,3.604469767433569,0.1739745164190003,-0.1725896299502847,32.19638557883364,1.0009589762175644,-0.9857765325180523,59494.52835882896,0.30826887476370307,59484.69651313131,0.2112790543773195,59521.10880327866,0.4480018336249629,59473.36391235135,59597.89507675676
2021aalr,549.6742458157876,20.805037665351904,2.6425074833817153,0.38292989560587287,-0.3708802114323695,25.658412521041278,3.061983962420282,-3.435121094754532,59490.152105920446,0.7845944814319827,59482.93000579566,0.41332660679077243,59511.06931221467,1.8544590178942053,59474.700867467465,59570.804841531535
2021aabp,170.01131933286428,6.357283078861788,3.6147972805912483,0.2693276551551582,-0.2597018483002653,21.379843018437803,1.7006779475613811,-1.9225526347117885,59502.00743346469,0.5627083184617951,59492.87426697545,0.37651503271704034,59521.223037406504,0.8251089822122082,59481.060754935934,59573.25404146046
2021aacz,269.2685708487227,28.31742824189967,4.57306876761931,1.4004473666223451,-1.43100752807337,38.877055355854765,6.522860379892556,-7.484106063852835,59481.85185012698,3.292200635574678,59469.701769336134,2.358790056847708,59513.77531770008,3.9389048797458885,59456.515739657654,59600.920268216214
2021ywf,128.66704869101517,12.683968836030624,1.8731297610941082,1.066908491323335,-1.2619155527791834,45.98290726147991,5.593338212255922,-6.503761009539183,59479.613327700776,4.305646553817046,59473.27037391747,3.6855103731956915,59514.75968697791,2.583093848870701,59467.49965347447,59652.30969107207
2021aadd,426.69575051289127,8.823522913336578,2.615203732199534,0.15095934820773893,-0.14379259536420275,16.232549453040917,0.714783212320361,-0.8166556059850052,59499.161501996576,0.33108812976099217,59492.625655644435,0.19885371833492654,59513.49225639105,0.3499450047011774,59484.80362790591,59549.36724001401
2021aaad,416.39897235221594,8.877752042865431,2.6613569467120515,0.32109492257576067,-0.3258417138282419,32.34263601201225,1.4770041856947955,-1.5171099093020288,59497.93255852629,0.4513941229485401,59490.22662325796,0.5698743276070736,59523.74584154126,0.7907746327271272,59481.607870133135,59604.751892123124
2021aazw,144.7644848970464,5.17100370245756,4.009365415637166,0.5336605044844429,-0.5771095868637541,27.048982195816503,3.5587173543839477,-3.8975829456204387,59511.1791986663,1.6108822161394665,59500.76964249666,0.8183954383636725,59534.72611853785,1.626393305346151,59488.093628789786,59598.73075147447
2021abcw,23779.883511998258,21828.986341432716,1.5971629229644282,1.1478863507421304,-2.06037047928207,15.998022899215822,1.8683533414625675,-1.9056916427257171,59436.18744017735,19.634052074701096,59420.68538199613,9.851026111898445,59439.374816015894,4.472317707380478,59424.19265754054,59476.68904074274
2021accy,146.3481475696497,7.309026463156304,2.412502021860682,0.5469218478144282,-0.5097235781437752,27.60786819427171,3.4331064410742087,-3.3951958601853285,59511.103444646185,1.6053518098304669,59504.33460182344,0.8344681504024591,59533.11265987782,1.6025768577698434,59497.13316621822,59598.51522550951
2021aceq,213.2292328909246,3.539526236785418,6.242894135383661,0.39681101265108865,-0.38601659395737453,63.85485972130368,3.1311604464708864,-3.5965940642976335,59527.61834572454,0.9470712625638662,59509.94291820828,0.4955652245305345,59578.65600619192,1.688249928527678,59491.47405364965,59721.486548860856
2021acnz,139.86559334384123,7.051753248355185,3.61741623953297,0.5011162832551892,-0.49223517909662995,23.48361776894265,3.7376023027580594,-4.04206079854135,59524.81654288109,1.2197277210843793,59515.62379462643,0.6143184654659855,59545.157005164074,1.6206408812355957,59505.12489497297,59596.488015378374
